activity_id,week,location_id,co_share_group
A2003,15,PLAT:D2BET:D2S16:EB,p1
A2003,15,SEC:D2BET:D2H01_D2H02:EB,p1
A2003,15,SEC:D2BET:D2H02_D2S15:EB,p1
A2003,15,SEC:D2BET:D2S15_D2S16:EB,p1
A2004,16,PLAT:D2ALP:D2H01:EB,p5
A2004,16,PLAT:D2ALP:D2S03:EB,p5
A2004,16,PLAT:D2ALP:D2S04:EB,p5
A2004,16,SEC:D2ALP:D2S03_D2S04:EB,p5
A2004,16,SEC:D2ALP:D2S04_D2H01:EB,p5
A2004,17,PLAT:D2ALP:D2H01:EB,p4
A2004,17,PLAT:D2ALP:D2S03:EB,p4
A2004,17,PLAT:D2ALP:D2S04:EB,p4
A2004,17,SEC:D2ALP:D2S03_D2S04:EB,p4
A2004,17,SEC:D2ALP:D2S04_D2H01:EB,p4
A2004,18,PLAT:D2ALP:D2H01:EB,p6
A2004,18,PLAT:D2ALP:D2S03:EB,p6
A2004,18,PLAT:D2ALP:D2S04:EB,p6
A2004,18,SEC:D2ALP:D2S03_D2S04:EB,p6
A2004,18,SEC:D2ALP:D2S04_D2H01:EB,p6
A2006,2,PLAT:D2ALP:D2H01:WB,p2
A2006,2,PLAT:D2ALP:D2H02:WB,p2
A2006,2,PLAT:D2ALP:D2S03:WB,p2
A2006,2,PLAT:D2ALP:D2S04:WB,p2
A2006,2,SEC:D2ALP:D2H01_D2H02:WB,p2
A2006,2,SEC:D2ALP:D2S03_D2S04:WB,p2
A2006,2,SEC:D2ALP:D2S04_D2H01:WB,p2
A2006,3,PLAT:D2ALP:D2H01:WB,p2
A2006,3,PLAT:D2ALP:D2H02:WB,p2
A2006,3,PLAT:D2ALP:D2S03:WB,p2
A2006,3,PLAT:D2ALP:D2S04:WB,p2
A2006,3,SEC:D2ALP:D2H01_D2H02:WB,p2
A2006,3,SEC:D2ALP:D2S03_D2S04:WB,p2
A2006,3,SEC:D2ALP:D2S04_D2H01:WB,p2
A2007,15,PLAT:D2BET:D2H01:EB,p1
A2007,15,PLAT:D2BET:D2H02:EB,p1
A2007,15,SEC:D2BET:D2H01_D2H02:EB,p1
A2007,16,PLAT:D2BET:D2H01:EB,p2
A2007,16,PLAT:D2BET:D2H02:EB,p2
A2007,16,SEC:D2BET:D2H01_D2H02:EB,p2
A2007,17,PLAT:D2BET:D2H01:EB,p1
A2007,17,PLAT:D2BET:D2H02:EB,p1
A2007,17,SEC:D2BET:D2H01_D2H02:EB,p1
A2007,18,PLAT:D2BET:D2H01:EB,p7
A2007,18,PLAT:D2BET:D2H02:EB,p7
A2007,18,SEC:D2BET:D2H01_D2H02:EB,p7
A2007,19,PLAT:D2BET:D2H01:EB,p6
A2007,19,PLAT:D2BET:D2H02:EB,p6
A2007,19,SEC:D2BET:D2H01_D2H02:EB,p6
A2007,20,PLAT:D2BET:D2H01:EB,p6
A2007,20,PLAT:D2BET:D2H02:EB,p6
A2007,20,SEC:D2BET:D2H01_D2H02:EB,p6
A2007,21,PLAT:D2BET:D2H01:EB,p5
A2007,21,PLAT:D2BET:D2H02:EB,p5
A2007,21,SEC:D2BET:D2H01_D2H02:EB,p5
A2008,16,PLAT:D2BET:D2S17:EB,p6
A2008,16,PLAT:D2BET:D2S18:EB,p6
A2008,16,SEC:D2BET:D2S17_D2S18:EB,p6
A2008,17,PLAT:D2BET:D2S17:EB,p3
A2008,17,PLAT:D2BET:D2S18:EB,p3
A2008,17,SEC:D2BET:D2S17_D2S18:EB,p3
A2008,18,PLAT:D2BET:D2S17:EB,p6
A2008,18,PLAT:D2BET:D2S18:EB,p6
A2008,18,SEC:D2BET:D2S17_D2S18:EB,p6
A2008,19,PLAT:D2BET:D2S17:EB,p7
A2008,19,PLAT:D2BET:D2S18:EB,p7
A2008,19,SEC:D2BET:D2S17_D2S18:EB,p7
A2008,20,PLAT:D2BET:D2S17:EB,p7
A2008,20,PLAT:D2BET:D2S18:EB,p7
A2008,20,SEC:D2BET:D2S17_D2S18:EB,p7
A2009,2,PLAT:D2ALP:D2S05:EB,p4
A2009,2,PLAT:D2ALP:D2S06:EB,p4
A2009,2,SEC:D2ALP:D2S05_D2S06:EB,p4
A2009,3,PLAT:D2ALP:D2S05:EB,p7
A2009,3,PLAT:D2ALP:D2S06:EB,p7
A2009,3,SEC:D2ALP:D2S05_D2S06:EB,p7
A2009,4,PLAT:D2ALP:D2S05:EB,p3
A2009,4,PLAT:D2ALP:D2S06:EB,p3
A2009,4,SEC:D2ALP:D2S05_D2S06:EB,p3
A2009,5,PLAT:D2ALP:D2S05:EB,p7
A2009,5,PLAT:D2ALP:D2S06:EB,p7
A2009,5,SEC:D2ALP:D2S05_D2S06:EB,p7
A2009,6,PLAT:D2ALP:D2S05:EB,p5
A2009,6,PLAT:D2ALP:D2S06:EB,p5
A2009,6,SEC:D2ALP:D2S05_D2S06:EB,p5
A2009,7,PLAT:D2ALP:D2S05:EB,p2
A2009,7,PLAT:D2ALP:D2S06:EB,p2
A2009,7,SEC:D2ALP:D2S05_D2S06:EB,p2
A2009,8,PLAT:D2ALP:D2S05:EB,p5
A2009,8,PLAT:D2ALP:D2S06:EB,p5
A2009,8,SEC:D2ALP:D2S05_D2S06:EB,p5
A2011,15,PLAT:D2BET:D2S15:EB,p6
A2011,15,PLAT:D2BET:D2S16:EB,p6
A2011,15,PLAT:D2BET:D2S17:EB,p6
A2011,15,SEC:D2BET:D2S15_D2S16:EB,p6
A2011,15,SEC:D2BET:D2S16_D2S17:EB,p6
A2011,16,PLAT:D2BET:D2S15:EB,p3
A2011,16,PLAT:D2BET:D2S16:EB,p3
A2011,16,PLAT:D2BET:D2S17:EB,p3
A2011,16,SEC:D2BET:D2S15_D2S16:EB,p3
A2011,16,SEC:D2BET:D2S16_D2S17:EB,p3
A2012,2,PLAT:D2BET:D2H01:WB,p7
A2012,2,PLAT:D2BET:D2H02:WB,p7
A2012,2,PLAT:D2BET:D2S15:WB,p7
A2012,2,SEC:D2BET:D2H01_D2H02:WB,p7
A2012,2,SEC:D2BET:D2H02_D2S15:WB,p7
A2012,3,PLAT:D2BET:D2H01:WB,p6
A2012,3,PLAT:D2BET:D2H02:WB,p6
A2012,3,PLAT:D2BET:D2S15:WB,p6
A2012,3,SEC:D2BET:D2H01_D2H02:WB,p6
A2012,3,SEC:D2BET:D2H02_D2S15:WB,p6
A2012,4,PLAT:D2BET:D2H01:WB,p5
A2012,4,PLAT:D2BET:D2H02:WB,p5
A2012,4,PLAT:D2BET:D2S15:WB,p5
A2012,4,SEC:D2BET:D2H01_D2H02:WB,p5
A2012,4,SEC:D2BET:D2H02_D2S15:WB,p5
A2012,5,PLAT:D2BET:D2H01:WB,p3
A2012,5,PLAT:D2BET:D2H02:WB,p3
A2012,5,PLAT:D2BET:D2S15:WB,p3
A2012,5,SEC:D2BET:D2H01_D2H02:WB,p3
A2012,5,SEC:D2BET:D2H02_D2S15:WB,p3
A2012,6,PLAT:D2BET:D2H01:WB,p6
A2012,6,PLAT:D2BET:D2H02:WB,p6
A2012,6,PLAT:D2BET:D2S15:WB,p6
A2012,6,SEC:D2BET:D2H01_D2H02:WB,p6
A2012,6,SEC:D2BET:D2H02_D2S15:WB,p6
A2012,7,PLAT:D2BET:D2H01:WB,p1
A2012,7,PLAT:D2BET:D2H02:WB,p1
A2012,7,PLAT:D2BET:D2S15:WB,p1
A2012,7,SEC:D2BET:D2H01_D2H02:WB,p1
A2012,7,SEC:D2BET:D2H02_D2S15:WB,p1
A2012,8,PLAT:D2BET:D2H01:WB,p7
A2012,8,PLAT:D2BET:D2H02:WB,p7
A2012,8,PLAT:D2BET:D2S15:WB,p7
A2012,8,SEC:D2BET:D2H01_D2H02:WB,p7
A2012,8,SEC:D2BET:D2H02_D2S15:WB,p7
A2013,21,PLAT:D2ALP:D2S05:WB,p3
A2013,21,PLAT:D2ALP:D2S06:WB,p3
A2013,21,SEC:D2ALP:D2S05_D2S06:WB,p3
A2013,22,PLAT:D2ALP:D2S05:WB,p1
A2013,22,PLAT:D2ALP:D2S06:WB,p1
A2013,22,SEC:D2ALP:D2S05_D2S06:WB,p1
A2013,23,PLAT:D2ALP:D2S05:WB,p7
A2013,23,PLAT:D2ALP:D2S06:WB,p7
A2013,23,SEC:D2ALP:D2S05_D2S06:WB,p7
A2013,24,PLAT:D2ALP:D2S05:WB,p7
A2013,24,PLAT:D2ALP:D2S06:WB,p7
A2013,24,SEC:D2ALP:D2S05_D2S06:WB,p7
A2013,25,PLAT:D2ALP:D2S05:WB,p3
A2013,25,PLAT:D2ALP:D2S06:WB,p3
A2013,25,SEC:D2ALP:D2S05_D2S06:WB,p3
A2014,13,PLAT:D2ALP:D2S07:EB,p3
A2014,13,PLAT:D2ALP:D2S08:EB,p3
A2014,13,SEC:D2ALP:D2S07_D2S08:EB,p3
A2014,14,PLAT:D2ALP:D2S07:EB,p6
A2014,14,PLAT:D2ALP:D2S08:EB,p6
A2014,14,SEC:D2ALP:D2S07_D2S08:EB,p6
A2014,15,PLAT:D2ALP:D2S07:EB,p7
A2014,15,PLAT:D2ALP:D2S08:EB,p7
A2014,15,SEC:D2ALP:D2S07_D2S08:EB,p7
A2014,16,PLAT:D2ALP:D2S07:EB,p4
A2014,16,PLAT:D2ALP:D2S08:EB,p4
A2014,16,SEC:D2ALP:D2S07_D2S08:EB,p4
A2014,17,PLAT:D2ALP:D2S07:EB,p5
A2014,17,PLAT:D2ALP:D2S08:EB,p5
A2014,17,SEC:D2ALP:D2S07_D2S08:EB,p5
A2014,18,PLAT:D2ALP:D2S07:EB,p1
A2014,18,PLAT:D2ALP:D2S08:EB,p1
A2014,18,SEC:D2ALP:D2S07_D2S08:EB,p1
A2014,19,PLAT:D2ALP:D2S07:EB,p3
A2014,19,PLAT:D2ALP:D2S08:EB,p3
A2014,19,SEC:D2ALP:D2S07_D2S08:EB,p3
A2017,17,PLAT:D2BET:D2H01:EB,p1
A2017,17,PLAT:D2BET:D2H02:EB,p1
A2017,17,PLAT:D2BET:D2S15:EB,p1
A2017,17,PLAT:D2BET:D2S16:EB,p1
A2017,17,SEC:D2BET:D2H01_D2H02:EB,p1
A2017,17,SEC:D2BET:D2H02_D2S15:EB,p1
A2017,17,SEC:D2BET:D2S15_D2S16:EB,p1
A2017,18,PLAT:D2BET:D2H01:EB,p7
A2017,18,PLAT:D2BET:D2H02:EB,p7
A2017,18,PLAT:D2BET:D2S15:EB,p7
A2017,18,PLAT:D2BET:D2S16:EB,p7
A2017,18,SEC:D2BET:D2H01_D2H02:EB,p7
A2017,18,SEC:D2BET:D2H02_D2S15:EB,p7
A2017,18,SEC:D2BET:D2S15_D2S16:EB,p7
A2017,19,PLAT:D2BET:D2H01:EB,p6
A2017,19,PLAT:D2BET:D2H02:EB,p6
A2017,19,PLAT:D2BET:D2S15:EB,p6
A2017,19,PLAT:D2BET:D2S16:EB,p6
A2017,19,SEC:D2BET:D2H01_D2H02:EB,p6
A2017,19,SEC:D2BET:D2H02_D2S15:EB,p6
A2017,19,SEC:D2BET:D2S15_D2S16:EB,p6
A2017,20,PLAT:D2BET:D2H01:EB,p6
A2017,20,PLAT:D2BET:D2H02:EB,p6
A2017,20,PLAT:D2BET:D2S15:EB,p6
A2017,20,PLAT:D2BET:D2S16:EB,p6
A2017,20,SEC:D2BET:D2H01_D2H02:EB,p6
A2017,20,SEC:D2BET:D2H02_D2S15:EB,p6
A2017,20,SEC:D2BET:D2S15_D2S16:EB,p6
A2017,21,PLAT:D2BET:D2H01:EB,p5
A2017,21,PLAT:D2BET:D2H02:EB,p5
A2017,21,PLAT:D2BET:D2S15:EB,p5
A2017,21,PLAT:D2BET:D2S16:EB,p5
A2017,21,SEC:D2BET:D2H01_D2H02:EB,p5
A2017,21,SEC:D2BET:D2H02_D2S15:EB,p5
A2017,21,SEC:D2BET:D2S15_D2S16:EB,p5
A2017,22,PLAT:D2BET:D2H01:EB,p5
A2017,22,PLAT:D2BET:D2H02:EB,p5
A2017,22,PLAT:D2BET:D2S15:EB,p5
A2017,22,PLAT:D2BET:D2S16:EB,p5
A2017,22,SEC:D2BET:D2H01_D2H02:EB,p5
A2017,22,SEC:D2BET:D2H02_D2S15:EB,p5
A2017,22,SEC:D2BET:D2S15_D2S16:EB,p5
A2017,23,PLAT:D2BET:D2H01:EB,p1
A2017,23,PLAT:D2BET:D2H02:EB,p1
A2017,23,PLAT:D2BET:D2S15:EB,p1
A2017,23,PLAT:D2BET:D2S16:EB,p1
A2017,23,SEC:D2BET:D2H01_D2H02:EB,p1
A2017,23,SEC:D2BET:D2H02_D2S15:EB,p1
A2017,23,SEC:D2BET:D2S15_D2S16:EB,p1
A2019,11,PLAT:D2BET:D2S16:EB,p6
A2019,11,PLAT:D2BET:D2S17:EB,p6
A2019,11,SEC:D2BET:D2S16_D2S17:EB,p6
A2019,12,PLAT:D2BET:D2S16:EB,p1
A2019,12,PLAT:D2BET:D2S17:EB,p1
A2019,12,SEC:D2BET:D2S16_D2S17:EB,p1
A2020,13,PLAT:D2ALP:D2H01:WB,p6
A2020,13,PLAT:D2ALP:D2H02:WB,p6
A2020,13,PLAT:D2ALP:D2S04:WB,p6
A2020,13,PLAT:D2ALP:D2S05:WB,p6
A2020,13,SEC:D2ALP:D2H01_D2H02:WB,p6
A2020,13,SEC:D2ALP:D2H02_D2S05:WB,p6
A2020,13,SEC:D2ALP:D2S04_D2H01:WB,p6
A2020,14,PLAT:D2ALP:D2H01:WB,p7
A2020,14,PLAT:D2ALP:D2H02:WB,p7
A2020,14,PLAT:D2ALP:D2S04:WB,p7
A2020,14,PLAT:D2ALP:D2S05:WB,p7
A2020,14,SEC:D2ALP:D2H01_D2H02:WB,p7
A2020,14,SEC:D2ALP:D2H02_D2S05:WB,p7
A2020,14,SEC:D2ALP:D2S04_D2H01:WB,p7
A2021,3,PLAT:D2BET:D2S11:WB,p7
A2021,3,PLAT:D2BET:D2S12:WB,p7
A2021,3,PLAT:D2BET:D2S13:WB,p7
A2021,3,SEC:D2BET:D2S11_D2S12:WB,p7
A2021,3,SEC:D2BET:D2S12_D2S13:WB,p7
A2021,4,PLAT:D2BET:D2S11:WB,p2
A2021,4,PLAT:D2BET:D2S12:WB,p2
A2021,4,PLAT:D2BET:D2S13:WB,p2
A2021,4,SEC:D2BET:D2S11_D2S12:WB,p2
A2021,4,SEC:D2BET:D2S12_D2S13:WB,p2
A2021,5,PLAT:D2BET:D2S11:WB,p1
A2021,5,PLAT:D2BET:D2S12:WB,p1
A2021,5,PLAT:D2BET:D2S13:WB,p1
A2021,5,SEC:D2BET:D2S11_D2S12:WB,p1
A2021,5,SEC:D2BET:D2S12_D2S13:WB,p1
A2023,21,PLAT:D2ALP:D2S03:WB,p7
A2023,21,PLAT:D2ALP:D2S04:WB,p7
A2023,21,SEC:D2ALP:D2S03_D2S04:WB,p7
A2023,22,PLAT:D2ALP:D2S03:WB,p6
A2023,22,PLAT:D2ALP:D2S04:WB,p6
A2023,22,SEC:D2ALP:D2S03_D2S04:WB,p6
A2023,23,PLAT:D2ALP:D2S03:WB,p5
A2023,23,PLAT:D2ALP:D2S04:WB,p5
A2023,23,SEC:D2ALP:D2S03_D2S04:WB,p5
A2023,24,PLAT:D2ALP:D2S03:WB,p2
A2023,24,PLAT:D2ALP:D2S04:WB,p2
A2023,24,SEC:D2ALP:D2S03_D2S04:WB,p2
A2023,25,PLAT:D2ALP:D2S03:WB,p7
A2023,25,PLAT:D2ALP:D2S04:WB,p7
A2023,25,SEC:D2ALP:D2S03_D2S04:WB,p7
A2023,26,PLAT:D2ALP:D2S03:WB,p4
A2023,26,PLAT:D2ALP:D2S04:WB,p4
A2023,26,SEC:D2ALP:D2S03_D2S04:WB,p4
A2023,27,PLAT:D2ALP:D2S03:WB,p7
A2023,27,PLAT:D2ALP:D2S04:WB,p7
A2023,27,SEC:D2ALP:D2S03_D2S04:WB,p7
A2025,10,PLAT:D2ALP:D2S01:EB,p1
A2025,10,PLAT:D2ALP:D2S02:EB,p1
A2025,10,PLAT:D2ALP:D2S03:EB,p1
A2025,10,SEC:D2ALP:D2S01_D2S02:EB,p1
A2025,10,SEC:D2ALP:D2S02_D2S03:EB,p1
A2025,11,PLAT:D2ALP:D2S01:EB,p6
A2025,11,PLAT:D2ALP:D2S02:EB,p6
A2025,11,PLAT:D2ALP:D2S03:EB,p6
A2025,11,SEC:D2ALP:D2S01_D2S02:EB,p6
A2025,11,SEC:D2ALP:D2S02_D2S03:EB,p6
A2025,12,PLAT:D2ALP:D2S01:EB,p7
A2025,12,PLAT:D2ALP:D2S02:EB,p7
A2025,12,PLAT:D2ALP:D2S03:EB,p7
A2025,12,SEC:D2ALP:D2S01_D2S02:EB,p7
A2025,12,SEC:D2ALP:D2S02_D2S03:EB,p7
A2025,13,PLAT:D2ALP:D2S01:EB,p7
A2025,13,PLAT:D2ALP:D2S02:EB,p7
A2025,13,PLAT:D2ALP:D2S03:EB,p7
A2025,13,SEC:D2ALP:D2S01_D2S02:EB,p7
A2025,13,SEC:D2ALP:D2S02_D2S03:EB,p7
A2025,14,PLAT:D2ALP:D2S01:EB,p7
A2025,14,PLAT:D2ALP:D2S02:EB,p7
A2025,14,PLAT:D2ALP:D2S03:EB,p7
A2025,14,SEC:D2ALP:D2S01_D2S02:EB,p7
A2025,14,SEC:D2ALP:D2S02_D2S03:EB,p7
A2025,8,PLAT:D2ALP:D2S01:EB,p7
A2025,8,PLAT:D2ALP:D2S02:EB,p7
A2025,8,PLAT:D2ALP:D2S03:EB,p7
A2025,8,SEC:D2ALP:D2S01_D2S02:EB,p7
A2025,8,SEC:D2ALP:D2S02_D2S03:EB,p7
A2025,9,PLAT:D2ALP:D2S01:EB,p5
A2025,9,PLAT:D2ALP:D2S02:EB,p5
A2025,9,PLAT:D2ALP:D2S03:EB,p5
A2025,9,SEC:D2ALP:D2S01_D2S02:EB,p5
A2025,9,SEC:D2ALP:D2S02_D2S03:EB,p5
A2028,10,PLAT:D2ALP:D2H01:EB,p7
A2028,10,PLAT:D2ALP:D2S03:EB,p7
A2028,10,PLAT:D2ALP:D2S04:EB,p7
A2028,10,SEC:D2ALP:D2S03_D2S04:EB,p7
A2028,10,SEC:D2ALP:D2S04_D2H01:EB,p7
A2028,9,PLAT:D2ALP:D2H01:EB,p2
A2028,9,PLAT:D2ALP:D2S03:EB,p2
A2028,9,PLAT:D2ALP:D2S04:EB,p2
A2028,9,SEC:D2ALP:D2S03_D2S04:EB,p2
A2028,9,SEC:D2ALP:D2S04_D2H01:EB,p2
A2031,1,PLAT:D2ALP:D2S06:WB,p7
A2031,1,PLAT:D2ALP:D2S07:WB,p7
A2031,1,PLAT:D2ALP:D2S08:WB,p7
A2031,1,SEC:D2ALP:D2S06_D2S07:WB,p7
A2031,1,SEC:D2ALP:D2S07_D2S08:WB,p7
A2031,2,PLAT:D2ALP:D2S06:WB,p1
A2031,2,PLAT:D2ALP:D2S07:WB,p1
A2031,2,PLAT:D2ALP:D2S08:WB,p1
A2031,2,SEC:D2ALP:D2S06_D2S07:WB,p1
A2031,2,SEC:D2ALP:D2S07_D2S08:WB,p1
A2035,1,PLAT:D2ALP:D2S02:WB,p7
A2035,1,PLAT:D2ALP:D2S03:WB,p7
A2035,1,PLAT:D2ALP:D2S04:WB,p7
A2035,1,SEC:D2ALP:D2S02_D2S03:WB,p7
A2035,1,SEC:D2ALP:D2S03_D2S04:WB,p7
A2035,2,PLAT:D2ALP:D2S02:WB,p2
A2035,2,PLAT:D2ALP:D2S03:WB,p2
A2035,2,PLAT:D2ALP:D2S04:WB,p2
A2035,2,SEC:D2ALP:D2S02_D2S03:WB,p2
A2035,2,SEC:D2ALP:D2S03_D2S04:WB,p2
A2035,3,PLAT:D2ALP:D2S02:WB,p2
A2035,3,PLAT:D2ALP:D2S03:WB,p2
A2035,3,PLAT:D2ALP:D2S04:WB,p2
A2035,3,SEC:D2ALP:D2S02_D2S03:WB,p2
A2035,3,SEC:D2ALP:D2S03_D2S04:WB,p2
A2036,22,PLAT:D2BET:D2H01:EB,p5
A2036,22,PLAT:D2BET:D2S14:EB,p5
A2036,22,SEC:D2BET:D2S14_D2H01:EB,p5
A2036,23,PLAT:D2BET:D2H01:EB,p1
A2036,23,PLAT:D2BET:D2S14:EB,p1
A2036,23,SEC:D2BET:D2S14_D2H01:EB,p1
A2036,24,PLAT:D2BET:D2H01:EB,p4
A2036,24,PLAT:D2BET:D2S14:EB,p4
A2036,24,SEC:D2BET:D2S14_D2H01:EB,p4
A2036,25,PLAT:D2BET:D2H01:EB,p2
A2036,25,PLAT:D2BET:D2S14:EB,p2
A2036,25,SEC:D2BET:D2S14_D2H01:EB,p2
A2036,26,PLAT:D2BET:D2H01:EB,p1
A2036,26,PLAT:D2BET:D2S14:EB,p1
A2036,26,SEC:D2BET:D2S14_D2H01:EB,p1
A2037,8,PLAT:D2BET:D2S15:EB,p7
A2037,8,PLAT:D2BET:D2S16:EB,p7
A2037,8,PLAT:D2BET:D2S17:EB,p7
A2037,8,SEC:D2BET:D2S15_D2S16:EB,p7
A2037,8,SEC:D2BET:D2S16_D2S17:EB,p7
A2037,9,PLAT:D2BET:D2S15:EB,p7
A2037,9,PLAT:D2BET:D2S16:EB,p7
A2037,9,PLAT:D2BET:D2S17:EB,p7
A2037,9,SEC:D2BET:D2S15_D2S16:EB,p7
A2037,9,SEC:D2BET:D2S16_D2S17:EB,p7
A2038,10,PLAT:D2BET:D2S17:EB,p7
A2038,10,PLAT:D2BET:D2S18:EB,p7
A2038,10,SEC:D2BET:D2S17_D2S18:EB,p7
A2038,11,PLAT:D2BET:D2S17:EB,p7
A2038,11,PLAT:D2BET:D2S18:EB,p7
A2038,11,SEC:D2BET:D2S17_D2S18:EB,p7
A2038,12,PLAT:D2BET:D2S17:EB,p4
A2038,12,PLAT:D2BET:D2S18:EB,p4
A2038,12,SEC:D2BET:D2S17_D2S18:EB,p4
A2039,10,PLAT:D2BET:D2S11:WB,p5
A2039,10,PLAT:D2BET:D2S12:WB,p5
A2039,10,PLAT:D2BET:D2S13:WB,p5
A2039,10,PLAT:D2BET:D2S14:WB,p5
A2039,10,SEC:D2BET:D2S11_D2S12:WB,p5
A2039,10,SEC:D2BET:D2S12_D2S13:WB,p5
A2039,10,SEC:D2BET:D2S13_D2S14:WB,p5
A2039,11,PLAT:D2BET:D2S11:WB,p1
A2039,11,PLAT:D2BET:D2S12:WB,p1
A2039,11,PLAT:D2BET:D2S13:WB,p1
A2039,11,PLAT:D2BET:D2S14:WB,p1
A2039,11,SEC:D2BET:D2S11_D2S12:WB,p1
A2039,11,SEC:D2BET:D2S12_D2S13:WB,p1
A2039,11,SEC:D2BET:D2S13_D2S14:WB,p1
A2039,12,PLAT:D2BET:D2S11:WB,p5
A2039,12,PLAT:D2BET:D2S12:WB,p5
A2039,12,PLAT:D2BET:D2S13:WB,p5
A2039,12,PLAT:D2BET:D2S14:WB,p5
A2039,12,SEC:D2BET:D2S11_D2S12:WB,p5
A2039,12,SEC:D2BET:D2S12_D2S13:WB,p5
A2039,12,SEC:D2BET:D2S13_D2S14:WB,p5
A2039,13,PLAT:D2BET:D2S11:WB,p2
A2039,13,PLAT:D2BET:D2S12:WB,p2
A2039,13,PLAT:D2BET:D2S13:WB,p2
A2039,13,PLAT:D2BET:D2S14:WB,p2
A2039,13,SEC:D2BET:D2S11_D2S12:WB,p2
A2039,13,SEC:D2BET:D2S12_D2S13:WB,p2
A2039,13,SEC:D2BET:D2S13_D2S14:WB,p2
A2039,14,PLAT:D2BET:D2S11:WB,p1
A2039,14,PLAT:D2BET:D2S12:WB,p1
A2039,14,PLAT:D2BET:D2S13:WB,p1
A2039,14,PLAT:D2BET:D2S14:WB,p1
A2039,14,SEC:D2BET:D2S11_D2S12:WB,p1
A2039,14,SEC:D2BET:D2S12_D2S13:WB,p1
A2039,14,SEC:D2BET:D2S13_D2S14:WB,p1
A2039,8,PLAT:D2BET:D2S11:WB,p4
A2039,8,PLAT:D2BET:D2S12:WB,p4
A2039,8,PLAT:D2BET:D2S13:WB,p4
A2039,8,PLAT:D2BET:D2S14:WB,p4
A2039,8,SEC:D2BET:D2S11_D2S12:WB,p4
A2039,8,SEC:D2BET:D2S12_D2S13:WB,p4
A2039,8,SEC:D2BET:D2S13_D2S14:WB,p4
A2039,9,PLAT:D2BET:D2S11:WB,p1
A2039,9,PLAT:D2BET:D2S12:WB,p1
A2039,9,PLAT:D2BET:D2S13:WB,p1
A2039,9,PLAT:D2BET:D2S14:WB,p1
A2039,9,SEC:D2BET:D2S11_D2S12:WB,p1
A2039,9,SEC:D2BET:D2S12_D2S13:WB,p1
A2039,9,SEC:D2BET:D2S13_D2S14:WB,p1
A2040,15,PLAT:D2BET:D2H01:EB,p1
A2040,15,PLAT:D2BET:D2H02:EB,p1
A2040,15,PLAT:D2BET:D2S15:EB,p1
A2040,15,PLAT:D2BET:D2S16:EB,p1
A2040,15,SEC:D2BET:D2H01_D2H02:EB,p1
A2040,15,SEC:D2BET:D2H02_D2S15:EB,p1
A2040,15,SEC:D2BET:D2S15_D2S16:EB,p1
A2040,16,PLAT:D2BET:D2H01:EB,p2
A2040,16,PLAT:D2BET:D2H02:EB,p2
A2040,16,PLAT:D2BET:D2S15:EB,p2
A2040,16,PLAT:D2BET:D2S16:EB,p2
A2040,16,SEC:D2BET:D2H01_D2H02:EB,p2
A2040,16,SEC:D2BET:D2H02_D2S15:EB,p2
A2040,16,SEC:D2BET:D2S15_D2S16:EB,p2
A2040,17,PLAT:D2BET:D2H01:EB,p1
A2040,17,PLAT:D2BET:D2H02:EB,p1
A2040,17,PLAT:D2BET:D2S15:EB,p1
A2040,17,PLAT:D2BET:D2S16:EB,p1
A2040,17,SEC:D2BET:D2H01_D2H02:EB,p1
A2040,17,SEC:D2BET:D2H02_D2S15:EB,p1
A2040,17,SEC:D2BET:D2S15_D2S16:EB,p1
A2040,18,PLAT:D2BET:D2H01:EB,p7
A2040,18,PLAT:D2BET:D2H02:EB,p7
A2040,18,PLAT:D2BET:D2S15:EB,p7
A2040,18,PLAT:D2BET:D2S16:EB,p7
A2040,18,SEC:D2BET:D2H01_D2H02:EB,p7
A2040,18,SEC:D2BET:D2H02_D2S15:EB,p7
A2040,18,SEC:D2BET:D2S15_D2S16:EB,p7
A2040,19,PLAT:D2BET:D2H01:EB,p6
A2040,19,PLAT:D2BET:D2H02:EB,p6
A2040,19,PLAT:D2BET:D2S15:EB,p6
A2040,19,PLAT:D2BET:D2S16:EB,p6
A2040,19,SEC:D2BET:D2H01_D2H02:EB,p6
A2040,19,SEC:D2BET:D2H02_D2S15:EB,p6
A2040,19,SEC:D2BET:D2S15_D2S16:EB,p6
A2040,20,PLAT:D2BET:D2H01:EB,p6
A2040,20,PLAT:D2BET:D2H02:EB,p6
A2040,20,PLAT:D2BET:D2S15:EB,p6
A2040,20,PLAT:D2BET:D2S16:EB,p6
A2040,20,SEC:D2BET:D2H01_D2H02:EB,p6
A2040,20,SEC:D2BET:D2H02_D2S15:EB,p6
A2040,20,SEC:D2BET:D2S15_D2S16:EB,p6
A2040,21,PLAT:D2BET:D2H01:EB,p5
A2040,21,PLAT:D2BET:D2H02:EB,p5
A2040,21,PLAT:D2BET:D2S15:EB,p5
A2040,21,PLAT:D2BET:D2S16:EB,p5
A2040,21,SEC:D2BET:D2H01_D2H02:EB,p5
A2040,21,SEC:D2BET:D2H02_D2S15:EB,p5
A2040,21,SEC:D2BET:D2S15_D2S16:EB,p5
A2041,11,PLAT:D2BET:D2S15:EB,p5
A2041,11,PLAT:D2BET:D2S16:EB,p5
A2041,11,SEC:D2BET:D2S15_D2S16:EB,p5
A2041,12,PLAT:D2BET:D2S15:EB,p1
